"ContestID","ContestName","NominatingParty","PartyCode","AreaType","AreaNum","OfficeSeqNo","BallotOrder","CandidateID","CandidateName","CurrentDateTime","VoteFor","CandidateVotes","CandidatePercentage","PrecinctsReporting","County"
100051746,"US Senator",NA,NA,NA,"Federal",1,NA,9901,"Write-in","11/15/2022 1:47:26 PM",1,13,0.00107509096923586,"0/1279,","Union"
100051746,"US Senator","Democrat, Independent",NA,NA,"Federal",1,NA,300018095,"Ron Wyden","11/15/2022 1:47:26 PM",1,3812,0.315249751902084,"0/1279,","Union"
100051746,"US Senator","Pacific Green",NA,NA,"Federal",1,NA,100085953,"Dan Pulju","11/15/2022 1:47:26 PM",1,86,0.00711214025802183,"0/1279,","Union"
100051746,"US Senator","Progressive",NA,NA,"Federal",1,NA,100085955,"Chris Henry","11/15/2022 1:47:26 PM",1,163,0.0134799867681111,"0/1279,","Union"
100051746,"US Senator","Republican, Constitution",NA,NA,"Federal",1,NA,100083988,"Jo Rae Perkins","11/15/2022 1:47:26 PM",1,8018,0.663083030102547,"0/1279,","Union"
100051748,"US Representative, 2nd District",NA,NA,NA,"US Representative 2nd District",2,NA,9901,"Write-in","11/15/2022 1:47:26 PM",1,25,0.00211505922165821,"0/370,","Union"
100051748,"US Representative, 2nd District","Democrat",NA,NA,"US Representative 2nd District",2,NA,100083998,"Joe Yetter","11/15/2022 1:47:26 PM",1,3024,0.255837563451777,"0/370,","Union"
100051748,"US Representative, 2nd District","Republican",NA,NA,"US Representative 2nd District",2,NA,100066698,"Cliff S Bentz","11/15/2022 1:47:26 PM",1,8771,0.742047377326565,"0/370,","Union"
100051826,"State Representative, 58th District",NA,NA,NA,"HD 58",5,NA,9901,"Write-in","11/15/2022 1:47:26 PM",1,133,0.0123468251021166,"0/64,","Union"
100051826,"State Representative, 58th District","Libertarian",NA,NA,"HD 58",5,NA,100086062,"Jesse Bonifer","11/15/2022 1:47:26 PM",1,1409,0.13080207946528,"0/64,","Union"
100051826,"State Representative, 58th District","Republican, Democrat",NA,NA,"HD 58",5,NA,100066855,"Bobby Levy","11/15/2022 1:47:26 PM",1,9230,0.856851095432603,"0/64,","Union"
100051753,"Governor",NA,NA,NA,"Statewide Partisan",6,NA,9901,"Write-in","11/15/2022 1:47:26 PM",1,11,0.0008983992159425,"0/1279,","Union"
100051753,"Governor","Constitution",NA,NA,"Statewide Partisan",6,NA,100085998,"Donice Noelle Smith","11/15/2022 1:47:26 PM",1,78,0.00637046716759229,"0/1279,","Union"
100051753,"Governor","Democrat, Working Families",NA,NA,"Statewide Partisan",6,NA,100084063,"Tina Kotek","11/15/2022 1:47:26 PM",1,2514,0.205325057170859,"0/1279,","Union"
100051753,"Governor","Libertarian",NA,NA,"Statewide Partisan",6,NA,100086000,"R Leon Noble","11/15/2022 1:47:26 PM",1,47,0.00383861483175433,"0/1279,","Union"
100051753,"Governor","Nonaffiliated",NA,NA,"Statewide Partisan",6,NA,100086002,"Betsy Johnson","11/15/2022 1:47:26 PM",1,1103,0.0900849395622346,"0/1279,","Union"
100051753,"Governor","Republican",NA,NA,"Statewide Partisan",6,NA,100084049,"Christine Drazan","11/15/2022 1:47:26 PM",1,8491,0.693482522051617,"0/1279,","Union"
100051136,"Union County, Clerk",NA,NA,NA,"UNION COUNTY",8,NA,9901,"Write-in","11/15/2022 1:47:26 PM",1,61,0.00747549019607843,"0/19,","Union"
100051136,"Union County, Clerk",NA,NA,NA,"UNION COUNTY",8,NA,100085103,"Lisa Feik","11/15/2022 1:47:26 PM",1,8099,0.992524509803922,"0/19,","Union"
100051137,"Union County, Treasurer",NA,NA,NA,"UNION COUNTY",9,NA,9901,"Write-in","11/15/2022 1:47:26 PM",1,58,0.00733527254331605,"0/19,","Union"
100051137,"Union County, Treasurer",NA,NA,NA,"UNION COUNTY",9,NA,100085102,"Camee L Jensen","11/15/2022 1:47:26 PM",1,7849,0.992664727456684,"0/19,","Union"
100051138,"Union County, Justice of The Peace",NA,NA,NA,"COUNTY JUSTICE COURT",10,NA,9901,"Write-in","11/15/2022 1:47:26 PM",1,111,0.0141167493323159,"0/19,","Union"
100051138,"Union County, Justice of The Peace",NA,NA,NA,"COUNTY JUSTICE COURT",10,NA,100048700,"Rick Dall","11/15/2022 1:47:26 PM",1,7752,0.985883250667684,"0/19,","Union"
100051108,"City of Cove, Mayor",NA,NA,NA,"CITY OF COVE",11,NA,9901,"Write-in","11/15/2022 1:47:26 PM",1,52,0.215767634854772,"0/1,","Union"
100051108,"City of Cove, Mayor",NA,NA,NA,"CITY OF COVE",11,NA,100085089,"Sherry Haeger","11/15/2022 1:47:26 PM",1,189,0.784232365145228,"0/1,","Union"
100051107,"City of Cove, Council, At-large (Vote For 3)",NA,NA,NA,"CITY OF COVE",12,NA,9901,"Write-in","11/15/2022 1:47:26 PM",3,78,0.158536585365854,"0/1,","Union"
100051107,"City of Cove, Council, At-large (Vote For 3)",NA,NA,NA,"CITY OF COVE",12,NA,100063870,"Matt McCowan","11/15/2022 1:47:26 PM",3,208,0.422764227642276,"0/1,","Union"
100051107,"City of Cove, Council, At-large (Vote For 3)",NA,NA,NA,"CITY OF COVE",12,NA,100085457,"Eric B Stone","11/15/2022 1:47:26 PM",3,206,0.41869918699187,"0/1,","Union"
100051111,"City of Elgin, Mayor",NA,NA,NA,"CITY OF ELGIN",13,NA,9901,"Write-in","11/15/2022 1:47:26 PM",1,13,0.02,"0/1,","Union"
100051111,"City of Elgin, Mayor",NA,NA,NA,"CITY OF ELGIN",13,NA,100085093,"Risa Hallgarth","11/15/2022 1:47:26 PM",1,235,0.361538461538462,"0/1,","Union"
100051111,"City of Elgin, Mayor",NA,NA,NA,"CITY OF ELGIN",13,NA,100085646,"James Johnson","11/15/2022 1:47:26 PM",1,402,0.618461538461539,"0/1,","Union"
100051112,"City of Elgin, Recorder and Administrator",NA,NA,NA,"CITY OF ELGIN",14,NA,9901,"Write-in","11/15/2022 1:47:26 PM",1,56,1,"0/1,","Union"
100051112,"City of Elgin, Recorder and Administrator",NA,NA,NA,"CITY OF ELGIN",14,NA,100085645,"No Candidate Filed","11/15/2022 1:47:26 PM",1,0,0,"0/1,","Union"
100051109,"City of Elgin, Council At-large (Vote For 3)",NA,NA,NA,"CITY OF ELGIN",15,NA,9901,"Write-in","11/15/2022 1:47:26 PM",3,107,0.112159329140461,"0/1,","Union"
100051109,"City of Elgin, Council At-large (Vote For 3)",NA,NA,NA,"CITY OF ELGIN",15,NA,100085660,"David Reed","11/15/2022 1:47:26 PM",3,380,0.39832285115304,"0/1,","Union"
100051109,"City of Elgin, Council At-large (Vote For 3)",NA,NA,NA,"CITY OF ELGIN",15,NA,300034872,"Rocky Burgess","11/15/2022 1:47:26 PM",3,467,0.489517819706499,"0/1,","Union"
100051116,"City of Imbler, Mayor",NA,NA,NA,"CITY OF IMBLER",16,NA,9901,"Write-in","11/15/2022 1:47:26 PM",1,8,0.0533333333333333,"0/1,","Union"
100051116,"City of Imbler, Mayor",NA,NA,NA,"CITY OF IMBLER",16,NA,100085097,"Jason M L Berglund Sr","11/15/2022 1:47:26 PM",1,142,0.946666666666667,"0/1,","Union"
100051113,"City of Imbler, Councilor, Position 1",NA,NA,NA,"CITY OF IMBLER",17,NA,9901,"Write-in","11/15/2022 1:47:26 PM",1,5,0.0384615384615385,"0/1,","Union"
100051113,"City of Imbler, Councilor, Position 1",NA,NA,NA,"CITY OF IMBLER",17,NA,100085095,"Rick Vicek","11/15/2022 1:47:26 PM",1,125,0.961538461538462,"0/1,","Union"
100051114,"City of Imbler, Councilor, Position 3",NA,NA,NA,"CITY OF IMBLER",18,NA,9901,"Write-in","11/15/2022 1:47:26 PM",1,20,1,"0/1,","Union"
100051114,"City of Imbler, Councilor, Position 3",NA,NA,NA,"CITY OF IMBLER",18,NA,100085680,"No Candidate Filed","11/15/2022 1:47:26 PM",1,0,0,"0/1,","Union"
100051115,"City of Imbler, Councilor, Position 5",NA,NA,NA,"CITY OF IMBLER",19,NA,9901,"Write-in","11/15/2022 1:47:26 PM",1,2,0.0136986301369863,"0/1,","Union"
100051115,"City of Imbler, Councilor, Position 5",NA,NA,NA,"CITY OF IMBLER",19,NA,100063780,"Teressa Dewey","11/15/2022 1:47:26 PM",1,144,0.986301369863014,"0/1,","Union"
100051095,"City of Island City, Mayor",NA,NA,NA,"CITY OF ISLAND CITY",20,NA,9901,"Write-in","11/15/2022 1:47:26 PM",1,21,0.0471910112359551,"0/1,","Union"
100051095,"City of Island City, Mayor",NA,NA,NA,"CITY OF ISLAND CITY",20,NA,100085083,"Dave Comfort","11/15/2022 1:47:26 PM",1,424,0.952808988764045,"0/1,","Union"
100051092,"City of Island City, Council, Position 1",NA,NA,NA,"CITY OF ISLAND CITY",21,NA,9901,"Write-in","11/15/2022 1:47:26 PM",1,5,0.0113895216400911,"0/1,","Union"
100051092,"City of Island City, Council, Position 1",NA,NA,NA,"CITY OF ISLAND CITY",21,NA,100085639,"Louis (Richie) Mentgen","11/15/2022 1:47:26 PM",1,434,0.988610478359909,"0/1,","Union"
100051093,"City of Island City, Council, Position 4",NA,NA,NA,"CITY OF ISLAND CITY",22,NA,9901,"Write-in","11/15/2022 1:47:26 PM",1,7,0.0163934426229508,"0/1,","Union"
100051093,"City of Island City, Council, Position 4",NA,NA,NA,"CITY OF ISLAND CITY",22,NA,100085640,"Patrick Hemann","11/15/2022 1:47:26 PM",1,420,0.983606557377049,"0/1,","Union"
100051094,"City of Island City, Council, Position 6",NA,NA,NA,"CITY OF ISLAND CITY",23,NA,9901,"Write-in","11/15/2022 1:47:26 PM",1,18,0.0420560747663551,"0/1,","Union"
100051094,"City of Island City, Council, Position 6",NA,NA,NA,"CITY OF ISLAND CITY",23,NA,100085641,"Debra Comfort","11/15/2022 1:47:26 PM",1,410,0.957943925233645,"0/1,","Union"
100051118,"City of La Grande, Council, Position 6",NA,NA,NA,"CITY OF LA GRANDE",24,NA,9901,"Write-in","11/15/2022 1:47:26 PM",1,15,0.00345861194373991,"0/3,","Union"
100051118,"City of La Grande, Council, Position 6",NA,NA,NA,"CITY OF LA GRANDE",24,NA,100085135,"David Moyal","11/15/2022 1:47:26 PM",1,1805,0.416186303896703,"0/3,","Union"
100051118,"City of La Grande, Council, Position 6",NA,NA,NA,"CITY OF LA GRANDE",24,NA,100085136,"Denise Wheeler","11/15/2022 1:47:26 PM",1,2517,0.580355084159557,"0/3,","Union"
100051117,"City of La Grande, Council, Position 5",NA,NA,NA,"CITY OF LA GRANDE",25,NA,9901,"Write-in","11/15/2022 1:47:26 PM",1,78,0.0249201277955272,"0/3,","Union"
100051117,"City of La Grande, Council, Position 5",NA,NA,NA,"CITY OF LA GRANDE",25,NA,100085134,"Molly A King","11/15/2022 1:47:26 PM",1,3052,0.975079872204473,"0/3,","Union"
100051119,"City of La Grande, Council, Position 7",NA,NA,NA,"CITY OF LA GRANDE",26,NA,9901,"Write-in","11/15/2022 1:47:26 PM",1,17,0.00399811853245532,"0/3,","Union"
100051119,"City of La Grande, Council, Position 7",NA,NA,NA,"CITY OF LA GRANDE",26,NA,100085137,"Corrine Dutto","11/15/2022 1:47:26 PM",1,2366,0.556444026340546,"0/3,","Union"
100051119,"City of La Grande, Council, Position 7",NA,NA,NA,"CITY OF LA GRANDE",26,NA,100085138,"Cody R Vela","11/15/2022 1:47:26 PM",1,1869,0.439557855126999,"0/3,","Union"
100051120,"City of La Grande, Mayor Position 1",NA,NA,NA,"CITY OF LA GRANDE",27,NA,9901,"Write-in","11/15/2022 1:47:26 PM",1,24,0.00526777875329236,"0/3,","Union"
100051120,"City of La Grande, Mayor Position 1",NA,NA,NA,"CITY OF LA GRANDE",27,NA,100085131,"Mathew Miles","11/15/2022 1:47:26 PM",1,1646,0.361281826163301,"0/3,","Union"
100051120,"City of La Grande, Mayor Position 1",NA,NA,NA,"CITY OF LA GRANDE",27,NA,100085132,"Justin Rock","11/15/2022 1:47:26 PM",1,2886,0.633450395083407,"0/3,","Union"
100051829,"Commissioner of the Bureau of Labor and Industries",NA,NA,NA,"Statewide Nonpartisan",27,NA,9901,"Write-in","11/15/2022 1:47:26 PM",1,69,0.00745381873177055,"0/1279,","Union"
100051829,"Commissioner of the Bureau of Labor and Industries",NA,NA,NA,"Statewide Nonpartisan",27,NA,100084347,"Christina E Stephenson","11/15/2022 1:47:26 PM",1,3912,0.422599114183861,"0/1279,","Union"
100051829,"Commissioner of the Bureau of Labor and Industries",NA,NA,NA,"Statewide Nonpartisan",27,NA,100086066,"Cheri Helt","11/15/2022 1:47:26 PM",1,5276,0.569947067084369,"0/1279,","Union"
100051103,"City of North Powder, Mayor",NA,NA,NA,"CITY OF NORTH POWDER",28,NA,9901,"Write-in","11/15/2022 1:47:26 PM",1,2,0.00938967136150235,"0/1,","Union"
100051103,"City of North Powder, Mayor",NA,NA,NA,"CITY OF NORTH POWDER",28,NA,100085088,"John Frieboes","11/15/2022 1:47:26 PM",1,116,0.544600938967136,"0/1,","Union"
100051103,"City of North Powder, Mayor",NA,NA,NA,"CITY OF NORTH POWDER",28,NA,100085247,"Jeff Nielsen","11/15/2022 1:47:26 PM",1,95,0.446009389671362,"0/1,","Union"
100051840,"Judge of the Court of Appeals, Position 10",NA,NA,NA,"Statewide Nonpartisan",28,NA,9901,"Write-in","11/15/2022 1:47:26 PM",1,127,0.0169152903569526,"0/1279,","Union"
100051840,"Judge of the Court of Appeals, Position 10",NA,NA,NA,"Statewide Nonpartisan",28,NA,100086069,"Kristina Hellman - Incumbent","11/15/2022 1:47:26 PM",1,7381,0.983084709643047,"0/1279,","Union"
100051100,"City of North Powder, Council, Position 2",NA,NA,NA,"CITY OF NORTH POWDER",29,NA,9901,"Write-in","11/15/2022 1:47:26 PM",1,1,0.00485436893203883,"0/1,","Union"
100051100,"City of North Powder, Council, Position 2",NA,NA,NA,"CITY OF NORTH POWDER",29,NA,100085248,"Barbara Weeks","11/15/2022 1:47:26 PM",1,93,0.451456310679612,"0/1,","Union"
100051100,"City of North Powder, Council, Position 2",NA,NA,NA,"CITY OF NORTH POWDER",29,NA,100085249,"Cody Anderson","11/15/2022 1:47:26 PM",1,112,0.54368932038835,"0/1,","Union"
100051841,"Judge of the Court of Appeals, Position 11",NA,NA,NA,"Statewide Nonpartisan",29,NA,9901,"Write-in","11/15/2022 1:47:26 PM",1,121,0.0167173252279635,"0/1279,","Union"
100051841,"Judge of the Court of Appeals, Position 11",NA,NA,NA,"Statewide Nonpartisan",29,NA,100086070,"Anna M Joyce - Incumbent","11/15/2022 1:47:26 PM",1,7117,0.983282674772036,"0/1279,","Union"
100051101,"City of North Powder, Council, Position 3",NA,NA,NA,"CITY OF NORTH POWDER",30,NA,9901,"Write-in","11/15/2022 1:47:26 PM",1,0,0,"0/1,","Union"
