"ContestID","ContestName","NominatingParty","PartyCode","AreaType","AreaNum","OfficeSeqNo","BallotOrder","CandidateID","CandidateName","CurrentDateTime","VoteFor","CandidateVotes","CandidatePercentage","PrecinctsReporting","County"
100051746,"US Senator",NA,NA,NA,"Federal",1,NA,9901,"Write-in","11/15/2022 1:47:01 PM",1,14,0.00134460238186708,"0/1279,","Hood River"
100051746,"US Senator","Democrat, Independent",NA,NA,"Federal",1,NA,300018095,"Ron Wyden","11/15/2022 1:47:01 PM",1,6798,0.652900499423742,"0/1279,","Hood River"
100051746,"US Senator","Pacific Green",NA,NA,"Federal",1,NA,100085953,"Dan Pulju","11/15/2022 1:47:01 PM",1,131,0.0125816365731848,"0/1279,","Hood River"
100051746,"US Senator","Progressive",NA,NA,"Federal",1,NA,100085955,"Chris Henry","11/15/2022 1:47:01 PM",1,180,0.0172877449097196,"0/1279,","Hood River"
100051746,"US Senator","Republican, Constitution",NA,NA,"Federal",1,NA,100083988,"Jo Rae Perkins","11/15/2022 1:47:01 PM",1,3289,0.315885516711487,"0/1279,","Hood River"
100051749,"US Representative, 3rd District",NA,NA,NA,"US Representative 3rd District",3,NA,9901,"Write-in","11/15/2022 1:47:01 PM",1,12,0.00116629410049567,"0/109,","Hood River"
100051749,"US Representative, 3rd District","Democrat",NA,NA,"US Representative 3rd District",3,NA,100067959,"Earl Blumenauer","11/15/2022 1:47:01 PM",1,6423,0.62425891729031,"0/109,","Hood River"
100051749,"US Representative, 3rd District","Progressive, Independent, Pacific Green",NA,NA,"US Representative 3rd District",3,NA,100085956,"David E Delk","11/15/2022 1:47:01 PM",1,341,0.0331421906890854,"0/109,","Hood River"
100051749,"US Representative, 3rd District","Republican",NA,NA,"US Representative 3rd District",3,NA,100084002,"Joanna Harbour","11/15/2022 1:47:01 PM",1,3513,0.341432597920109,"0/109,","Hood River"
100051753,"Governor",NA,NA,NA,"Statewide Partisan",6,NA,9901,"Write-in","11/15/2022 1:47:01 PM",1,13,0.0012397482357429,"0/1279,","Hood River"
100051753,"Governor","Constitution",NA,NA,"Statewide Partisan",6,NA,100085998,"Donice Noelle Smith","11/15/2022 1:47:01 PM",1,53,0.00505435819187488,"0/1279,","Hood River"
